Column1,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,,,Category,Total_Score
4905,27ec2b21-a749-4181-b182-150a174fc277,want,3/1/2021 9:37,GIF,Animals,positive,70,,,,
4927,27ec2b21-a749-4181-b182-150a174fc277,want,10/20/2020 10:02,GIF,Animals,positive,70,,,,
4940,27ec2b21-a749-4181-b182-150a174fc277,want,11/9/2020 23:54,GIF,Animals,positive,70,,,,
4941,27ec2b21-a749-4181-b182-150a174fc277,want,5/1/2021 23:23,GIF,Animals,positive,70,,,,
5012,1f466010-5c87-4b81-be83-5856481231fb,want,11/29/2020 5:30,GIF,soccer,positive,70,,,,
5019,1f466010-5c87-4b81-be83-5856481231fb,want,3/3/2021 13:10,GIF,soccer,positive,70,,,,
5021,1f466010-5c87-4b81-be83-5856481231fb,want,8/31/2020 3:27,GIF,soccer,positive,70,,,,
5027,1f466010-5c87-4b81-be83-5856481231fb,want,2/15/2021 16:37,GIF,soccer,positive,70,,,,
5033,1f466010-5c87-4b81-be83-5856481231fb,want,6/28/2020 12:21,GIF,soccer,positive,70,,,,
5057,496645a7-64f7-4c56-94f5-a71671cb262e,want,10/6/2020 0:04,GIF,dogs,positive,70,,,,
5081,496645a7-64f7-4c56-94f5-a71671cb262e,want,7/29/2020 18:01,GIF,dogs,positive,70,,,,
5090,496645a7-64f7-4c56-94f5-a71671cb262e,want,5/1/2021 16:20,GIF,dogs,positive,70,,,,
5091,496645a7-64f7-4c56-94f5-a71671cb262e,want,2/3/2021 10:46,GIF,dogs,positive,70,,,,
5223,457d54ed-e0bf-4574-80e3-561c1bbc4d3e,want,10/12/2020 17:57,GIF,science,positive,70,,,,
5363,2019333d-2b9c-4a22-904c-d1f1aa9c68bb,want,10/15/2020 15:08,GIF,food,positive,70,,,,
5366,2019333d-2b9c-4a22-904c-d1f1aa9c68bb,want,11/15/2020 7:53,GIF,food,positive,70,,,,
5378,2019333d-2b9c-4a22-904c-d1f1aa9c68bb,want,9/18/2020 16:40,GIF,food,positive,70,,,,
5473,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,want,4/8/2021 7:18,GIF,Animals,positive,70,,,,
5483,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,want,4/24/2021 12:43,GIF,Animals,positive,70,,,,
5561,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,want,4/16/2021 20:29,GIF,veganism,positive,70,,,,
5675,839d117b-c764-4930-99f2-a6e4d1b47790,want,6/20/2020 5:12,GIF,cooking,positive,70,,,,
5679,839d117b-c764-4930-99f2-a6e4d1b47790,want,1/27/2021 16:06,GIF,cooking,positive,70,,,,
5712,839d117b-c764-4930-99f2-a6e4d1b47790,want,11/3/2020 14:31,GIF,cooking,positive,70,,,,
5730,037189e3-18c0-4f6c-a8cc-d6b86d679891,want,3/21/2021 22:53,GIF,food,positive,70,,,,
6057,96209724-37a8-475b-b80a-03e96a7c33b1,want,11/30/2020 9:34,GIF,fitness,positive,70,,,,
6067,bb9dcde7-55bb-4fb8-b349-caa58fb08823,want,4/3/2021 3:29,GIF,healthy eating,positive,70,,,,
6083,bb9dcde7-55bb-4fb8-b349-caa58fb08823,want,9/23/2020 8:25,GIF,healthy eating,positive,70,,,,
6102,bb9dcde7-55bb-4fb8-b349-caa58fb08823,want,11/14/2020 18:40,GIF,healthy eating,positive,70,,,,
6267,0e2169f4-b881-42d0-b99c-034b32f83504,want,1/31/2021 3:41,GIF,food,positive,70,,,,
6282,0e2169f4-b881-42d0-b99c-034b32f83504,want,3/21/2021 5:20,GIF,food,positive,70,,,,
6300,0e2169f4-b881-42d0-b99c-034b32f83504,want,9/4/2020 6:22,GIF,food,positive,70,,,,
6307,0e2169f4-b881-42d0-b99c-034b32f83504,want,5/25/2021 17:58,GIF,food,positive,70,,,,
6318,60ca0278-5ed6-4669-939b-e6dc2021c07d,want,5/26/2021 22:20,GIF,technology,positive,70,,,,
6324,60ca0278-5ed6-4669-939b-e6dc2021c07d,want,5/30/2021 4:18,GIF,technology,positive,70,,,,
6326,60ca0278-5ed6-4669-939b-e6dc2021c07d,want,9/16/2020 1:36,GIF,technology,positive,70,,,,
6647,cb807d6e-079e-417e-adfc-759df6eddfa2,want,9/10/2020 15:17,GIF,veganism,positive,70,,,,
6649,cb807d6e-079e-417e-adfc-759df6eddfa2,want,12/25/2020 16:58,GIF,veganism,positive,70,,,,
6782,590873fc-e921-4396-a173-a43451675afc,want,10/19/2020 3:55,GIF,Studying,positive,70,,,,
6797,590873fc-e921-4396-a173-a43451675afc,want,9/11/2020 15:48,GIF,Studying,positive,70,,,,
6850,c7b02507-18a2-4169-91f1-4fc727c8bc03,want,10/6/2020 5:14,GIF,dogs,positive,70,,,,
6851,c7b02507-18a2-4169-91f1-4fc727c8bc03,want,1/19/2021 2:32,GIF,dogs,positive,70,,,,
6868,c7b02507-18a2-4169-91f1-4fc727c8bc03,want,11/16/2020 14:09,GIF,dogs,positive,70,,,,
7129,72878c11-38cc-4442-bc81-7eeef47c531c,want,6/25/2020 16:17,GIF,Animals,positive,70,,,,
7146,72878c11-38cc-4442-bc81-7eeef47c531c,want,7/17/2020 14:36,GIF,Animals,positive,70,,,,
7147,72878c11-38cc-4442-bc81-7eeef47c531c,want,7/17/2020 23:40,GIF,Animals,positive,70,,,,
7221,8f12f846-7528-4516-aa7c-f937d868c904,want,10/6/2020 16:43,GIF,culture,positive,70,,,,
7480,962e5969-cd65-4670-a2ae-b0266908426b,want,8/3/2020 11:55,GIF,Studying,positive,70,,,,
7496,962e5969-cd65-4670-a2ae-b0266908426b,want,3/22/2021 10:32,GIF,Studying,positive,70,,,,
7513,6fc7f722-0a93-4420-8376-09d6536ecef8,want,6/30/2020 12:35,GIF,fitness,positive,70,,,,
7537,6fc7f722-0a93-4420-8376-09d6536ecef8,want,11/14/2020 16:40,GIF,fitness,positive,70,,,,
7552,e611ee64-7ada-428d-aa37-94c8c0782a91,want,4/22/2021 8:10,GIF,cooking,positive,70,,,,
7580,e611ee64-7ada-428d-aa37-94c8c0782a91,want,11/12/2020 17:01,GIF,cooking,positive,70,,,,
7582,e611ee64-7ada-428d-aa37-94c8c0782a91,want,2/9/2021 11:21,GIF,cooking,positive,70,,,,
7736,d03efe68-5986-48c4-8767-93b8f5881004,want,9/12/2020 11:38,GIF,Animals,positive,70,,,,
7946,4898f7e1-1431-4e9c-a444-dbea02d58f85,want,6/5/2021 18:01,GIF,food,positive,70,,,,
7999,42afb980-6f27-40d3-962e-bff8eada090f,want,4/14/2021 20:44,GIF,culture,positive,70,,,,
8003,42afb980-6f27-40d3-962e-bff8eada090f,want,10/3/2020 16:32,GIF,culture,positive,70,,,,
8007,42afb980-6f27-40d3-962e-bff8eada090f,want,10/27/2020 0:53,GIF,culture,positive,70,,,,
8013,42afb980-6f27-40d3-962e-bff8eada090f,want,1/14/2021 3:15,GIF,culture,positive,70,,,,
8015,42afb980-6f27-40d3-962e-bff8eada090f,want,12/23/2020 16:17,GIF,culture,positive,70,,,,
8021,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,want,6/3/2021 10:39,GIF,education,positive,70,,,,
8027,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,want,4/15/2021 14:04,GIF,education,positive,70,,,,
8045,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,want,7/30/2020 2:28,GIF,education,positive,70,,,,
8077,581634a6-14c7-4c0a-8c7f-34238e58cf6a,want,3/4/2021 11:01,GIF,veganism,positive,70,,,,
8083,581634a6-14c7-4c0a-8c7f-34238e58cf6a,want,12/20/2020 0:50,GIF,veganism,positive,70,,,,
8182,cb14a57b-9a8e-4694-9516-5a7d2ec41438,want,7/7/2020 18:42,GIF,soccer,positive,70,,,,
8214,9a5951a5-a36f-404e-a746-f6023c160fc0,want,9/26/2020 14:26,GIF,science,positive,70,,,,
8219,9a5951a5-a36f-404e-a746-f6023c160fc0,want,9/3/2020 23:56,GIF,science,positive,70,,,,
8222,9a5951a5-a36f-404e-a746-f6023c160fc0,want,9/18/2020 1:03,GIF,science,positive,70,,,,
8379,a059c110-6fab-4a4f-9482-eaf2c269911e,want,6/5/2021 15:48,GIF,food,positive,70,,,,
8389,a059c110-6fab-4a4f-9482-eaf2c269911e,want,5/18/2021 1:33,GIF,food,positive,70,,,,
8391,a059c110-6fab-4a4f-9482-eaf2c269911e,want,3/3/2021 15:08,GIF,food,positive,70,,,,
8399,a059c110-6fab-4a4f-9482-eaf2c269911e,want,5/27/2021 0:53,GIF,food,positive,70,,,,
8419,a059c110-6fab-4a4f-9482-eaf2c269911e,want,3/13/2021 15:12,GIF,food,positive,70,,,,
8563,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,want,8/5/2020 17:30,GIF,cooking,positive,70,,,,
8620,2d10f5b0-c590-429f-8b68-52c239617d26,want,9/16/2020 23:35,GIF,technology,positive,70,,,,
8621,2d10f5b0-c590-429f-8b68-52c239617d26,want,2/16/2021 9:47,GIF,technology,positive,70,,,,
8646,2d10f5b0-c590-429f-8b68-52c239617d26,want,4/16/2021 4:14,GIF,technology,positive,70,,,,
8662,cb0bd265-610e-4d5f-bc00-1732f58562dc,want,9/28/2020 3:20,GIF,science,positive,70,,,,
8796,0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,want,3/4/2021 15:11,GIF,dogs,positive,70,,,,
8938,03e51c25-cba9-471b-b627-f15550b83fca,want,8/14/2020 22:24,GIF,veganism,positive,70,,,,
8960,03e51c25-cba9-471b-b627-f15550b83fca,want,4/29/2021 8:45,GIF,veganism,positive,70,,,,
8968,03e51c25-cba9-471b-b627-f15550b83fca,want,4/23/2021 23:47,GIF,veganism,positive,70,,,,
9300,cebae43b-4f77-4689-86e0-66fb107d5eef,want,12/14/2020 5:51,GIF,culture,positive,70,,,,
9316,cebae43b-4f77-4689-86e0-66fb107d5eef,want,6/26/2020 8:36,GIF,culture,positive,70,,,,
9327,cebae43b-4f77-4689-86e0-66fb107d5eef,want,8/8/2020 0:59,GIF,culture,positive,70,,,,
9501,ad8bc9be-50a3-491a-b240-49b8f573238e,want,10/7/2020 2:45,GIF,soccer,positive,70,,,,
9513,ad8bc9be-50a3-491a-b240-49b8f573238e,want,5/27/2021 15:37,GIF,soccer,positive,70,,,,
9527,ad8bc9be-50a3-491a-b240-49b8f573238e,want,5/19/2021 6:27,GIF,soccer,positive,70,,,,
9562,54acd843-1e09-4b30-a80a-b9e0295ff269,want,8/15/2020 3:14,GIF,tennis,positive,70,,,,
9566,54acd843-1e09-4b30-a80a-b9e0295ff269,want,7/18/2020 16:02,GIF,tennis,positive,70,,,,
9568,54acd843-1e09-4b30-a80a-b9e0295ff269,want,4/10/2021 6:57,GIF,tennis,positive,70,,,,
9645,78c7c5a7-5de4-469e-8460-49e8e491bde6,want,2/26/2021 10:14,GIF,public speaking,positive,70,,,,
9662,78c7c5a7-5de4-469e-8460-49e8e491bde6,want,1/6/2021 1:37,GIF,public speaking,positive,70,,,,
9669,78c7c5a7-5de4-469e-8460-49e8e491bde6,want,6/14/2021 21:11,GIF,public speaking,positive,70,,,,
9955,23a1f257-2f17-4e67-aec1-626c77d73216,want,3/19/2021 21:09,GIF,Studying,positive,70,,,,
9958,23a1f257-2f17-4e67-aec1-626c77d73216,want,11/1/2020 8:13,GIF,Studying,positive,70,,,,
10212,b07a2298-7c03-49b3-a0a6-c65333847598,want,6/19/2020 19:33,GIF,culture,positive,70,,,,
10498,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,want,6/10/2021 2:48,GIF,technology,positive,70,,,,
10556,d4813cf8-87d5-421e-81f7-c5d43c25c62a,want,7/19/2020 20:36,GIF,technology,positive,70,,,,
10646,9522ddea-8e07-4a2a-a001-25e4a534b8f6,want,1/20/2021 13:19,GIF,technology,positive,70,,,,
10657,9522ddea-8e07-4a2a-a001-25e4a534b8f6,want,9/21/2020 1:22,GIF,technology,positive,70,,,,
10963,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,want,11/23/2020 13:19,GIF,technology,positive,70,,,,
10966,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,want,2/27/2021 6:36,GIF,technology,positive,70,,,,
10971,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,want,10/29/2020 2:26,GIF,technology,positive,70,,,,
11332,c323d478-30a2-4140-a2ba-935a37b2ec10,want,5/23/2021 11:05,GIF,cooking,positive,70,,,,
11350,bd656a40-09c1-4219-8210-e667136e3734,want,11/20/2020 5:03,GIF,culture,positive,70,,,,
11352,bd656a40-09c1-4219-8210-e667136e3734,want,7/13/2020 23:39,GIF,culture,positive,70,,,,
11364,bd656a40-09c1-4219-8210-e667136e3734,want,7/23/2020 9:21,GIF,culture,positive,70,,,,
11381,bd656a40-09c1-4219-8210-e667136e3734,want,10/9/2020 10:28,GIF,culture,positive,70,,,,
11382,bd656a40-09c1-4219-8210-e667136e3734,want,7/1/2020 6:28,GIF,culture,positive,70,,,,
11384,bd656a40-09c1-4219-8210-e667136e3734,want,7/2/2020 15:36,GIF,culture,positive,70,,,,
11621,4e7535a7-4547-4da5-952e-607442ebed79,want,5/13/2021 17:51,GIF,dogs,positive,70,,,,
11650,4e7535a7-4547-4da5-952e-607442ebed79,want,7/26/2020 12:12,GIF,dogs,positive,70,,,,
11675,5444a751-c58b-456a-9fc9-1e4f292f2920,want,11/5/2020 9:57,GIF,cooking,positive,70,,,,
11850,754eb96d-65d0-416b-aec4-4ba35836157d,want,5/15/2021 8:27,GIF,tennis,positive,70,,,,
11853,754eb96d-65d0-416b-aec4-4ba35836157d,want,8/25/2020 2:27,GIF,tennis,positive,70,,,,
11902,83d08b29-6cdc-436c-89a6-20c3d60f7e73,want,11/6/2020 7:23,GIF,soccer,positive,70,,,,
11905,83d08b29-6cdc-436c-89a6-20c3d60f7e73,want,6/11/2021 16:17,GIF,soccer,positive,70,,,,
11923,83d08b29-6cdc-436c-89a6-20c3d60f7e73,want,8/13/2020 2:29,GIF,soccer,positive,70,,,,
11930,83d08b29-6cdc-436c-89a6-20c3d60f7e73,want,9/5/2020 2:46,GIF,soccer,positive,70,,,,
11934,83d08b29-6cdc-436c-89a6-20c3d60f7e73,want,6/22/2020 16:32,GIF,soccer,positive,70,,,,
11935,83d08b29-6cdc-436c-89a6-20c3d60f7e73,want,7/29/2020 21:19,GIF,soccer,positive,70,,,,
11957,f5068d8a-d4ba-49ee-8f30-716c1ec57e04,want,5/18/2021 16:48,GIF,tennis,positive,70,,,,
12196,bcd3702f-c27e-48ce-889b-63f765f498ef,want,3/17/2021 5:33,GIF,education,positive,70,,,,
12198,bcd3702f-c27e-48ce-889b-63f765f498ef,want,11/8/2020 8:15,GIF,education,positive,70,,,,
12374,d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,want,11/15/2020 18:14,GIF,healthy eating,positive,70,,,,
12564,4d510edc-7c08-4524-a14d-f36f3b710020,want,11/11/2020 5:46,GIF,fitness,positive,70,,,,
12868,b13bec8c-4469-4cc8-8650-7057eb95d3ee,want,9/23/2020 18:27,GIF,travel,positive,70,,,,
12875,b13bec8c-4469-4cc8-8650-7057eb95d3ee,want,4/1/2021 21:16,GIF,travel,positive,70,,,,
12885,b13bec8c-4469-4cc8-8650-7057eb95d3ee,want,8/19/2020 20:24,GIF,travel,positive,70,,,,
13039,f2f7e343-5e8f-4ef3-b693-4261971c2ee7,want,5/17/2021 2:21,GIF,tennis,positive,70,,,,
13274,19f998c4-270b-489d-bea6-ae161d301923,want,6/16/2021 21:49,GIF,travel,positive,70,,,,
13323,12a7140a-6fe7-41e2-b2b4-75d913fcca1e,want,7/24/2020 1:39,GIF,Studying,positive,70,,,,
13330,12a7140a-6fe7-41e2-b2b4-75d913fcca1e,want,4/19/2021 7:25,GIF,Studying,positive,70,,,,
13339,12a7140a-6fe7-41e2-b2b4-75d913fcca1e,want,1/3/2021 12:00,GIF,Studying,positive,70,,,,
13349,12a7140a-6fe7-41e2-b2b4-75d913fcca1e,want,2/25/2021 15:01,GIF,Studying,positive,70,,,,
13622,69ce055c-e0bd-46c5-b856-bf2254d1c490,want,4/7/2021 14:23,GIF,healthy eating,positive,70,,,,
13624,69ce055c-e0bd-46c5-b856-bf2254d1c490,want,2/21/2021 4:39,GIF,healthy eating,positive,70,,,,
13688,2d7084fb-b457-4813-829f-73911025eeaa,want,7/22/2020 19:51,GIF,cooking,positive,70,,,,
13740,985f4b4f-de40-4a4e-a090-01e100be42e9,want,4/23/2021 9:04,GIF,travel,positive,70,,,,
13760,985f4b4f-de40-4a4e-a090-01e100be42e9,want,10/7/2020 12:09,GIF,travel,positive,70,,,,
13772,985f4b4f-de40-4a4e-a090-01e100be42e9,want,10/23/2020 0:17,GIF,travel,positive,70,,,,
13789,585c17a5-df96-4a6d-b144-a499e0469546,want,11/16/2020 21:33,GIF,healthy eating,positive,70,,,,
13790,585c17a5-df96-4a6d-b144-a499e0469546,want,11/9/2020 13:03,GIF,healthy eating,positive,70,,,,
13800,585c17a5-df96-4a6d-b144-a499e0469546,want,10/15/2020 20:12,GIF,healthy eating,positive,70,,,,
14086,bceb7f2d-6afe-45fc-88b1-4d4c8f597cf8,want,10/31/2020 6:36,GIF,technology,positive,70,,,,
14103,6ee96d2e-a110-4e43-ab89-b5577b7b3dab,want,11/26/2020 23:19,GIF,culture,positive,70,,,,
14113,6ee96d2e-a110-4e43-ab89-b5577b7b3dab,want,10/11/2020 8:38,GIF,culture,positive,70,,,,
14127,b014a42b-c469-4c26-b4aa-256f4d3d5072,want,3/17/2021 13:19,GIF,culture,positive,70,,,,
14136,b014a42b-c469-4c26-b4aa-256f4d3d5072,want,12/20/2020 15:17,GIF,culture,positive,70,,,,
14149,9bc09268-79e8-4402-ba22-ffd1e45fa66d,want,1/24/2021 12:30,GIF,travel,positive,70,,,,
14161,9bc09268-79e8-4402-ba22-ffd1e45fa66d,want,9/15/2020 10:12,GIF,travel,positive,70,,,,
14174,9bc09268-79e8-4402-ba22-ffd1e45fa66d,want,3/6/2021 18:46,GIF,travel,positive,70,,,,
14179,9bc09268-79e8-4402-ba22-ffd1e45fa66d,want,7/14/2020 11:49,GIF,travel,positive,70,,,,
14186,9bc09268-79e8-4402-ba22-ffd1e45fa66d,want,6/5/2021 23:43,GIF,travel,positive,70,,,,
14213,f7b57d86-228b-4777-be51-dde8702f7b4c,want,1/5/2021 19:50,GIF,cooking,positive,70,,,,
14214,f7b57d86-228b-4777-be51-dde8702f7b4c,want,6/11/2021 18:48,GIF,cooking,positive,70,,,,
14238,f7b57d86-228b-4777-be51-dde8702f7b4c,want,11/11/2020 7:14,GIF,cooking,positive,70,,,,
14239,f7b57d86-228b-4777-be51-dde8702f7b4c,want,1/10/2021 18:11,GIF,cooking,positive,70,,,,
14401,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,want,5/13/2021 14:43,GIF,soccer,positive,70,,,,
14404,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,want,10/9/2020 23:55,GIF,soccer,positive,70,,,,
14420,6a39e0b5-b1cd-4edd-bdfb-310e1a3e5910,want,4/24/2021 9:44,GIF,soccer,positive,70,,,,
14466,b2055111-9b7b-4a05-9f07-ac190a5391f0,want,7/14/2020 5:17,GIF,food,positive,70,,,,
14502,b2055111-9b7b-4a05-9f07-ac190a5391f0,want,11/12/2020 3:02,GIF,food,positive,70,,,,
14507,b2055111-9b7b-4a05-9f07-ac190a5391f0,want,4/18/2021 5:01,GIF,food,positive,70,,,,
14615,36bd1711-92f6-4240-8ac5-21df845abe86,want,9/13/2020 10:19,GIF,technology,positive,70,,,,
14944,632875ea-56de-4160-a76c-d1b3ae9e566f,want,12/8/2020 16:08,GIF,public speaking,positive,70,,,,
15196,46219a74-c2db-4479-a96a-d3ee54d1ea7f,want,11/24/2020 22:21,GIF,soccer,positive,70,,,,
15212,46219a74-c2db-4479-a96a-d3ee54d1ea7f,want,6/4/2021 0:24,GIF,soccer,positive,70,,,,
15402,e1da66ba-31f3-46af-aaa3-a183e3e7eb56,want,12/6/2020 10:04,GIF,veganism,positive,70,,,,
15489,fc462e49-0f19-4601-9f92-a31c9542887c,want,7/13/2020 7:06,GIF,education,positive,70,,,,
16014,87bf6cd4-f955-418b-aa84-9bfffcb4abeb,want,11/25/2020 23:07,GIF,healthy eating,positive,70,,,,
16018,87bf6cd4-f955-418b-aa84-9bfffcb4abeb,want,10/20/2020 5:29,GIF,healthy eating,positive,70,,,,
16070,baadf2d9-ab5b-458d-a3cf-37c39a69be50,want,10/1/2020 13:50,GIF,technology,positive,70,,,,
16076,baadf2d9-ab5b-458d-a3cf-37c39a69be50,want,9/13/2020 0:28,GIF,technology,positive,70,,,,
16097,baadf2d9-ab5b-458d-a3cf-37c39a69be50,want,4/8/2021 17:34,GIF,technology,positive,70,,,,
16220,d539c60f-9967-44b0-a11e-26d5dfa43884,want,12/25/2020 2:21,GIF,fitness,positive,70,,,,
16221,d539c60f-9967-44b0-a11e-26d5dfa43884,want,8/10/2020 11:09,GIF,fitness,positive,70,,,,
16231,d539c60f-9967-44b0-a11e-26d5dfa43884,want,11/2/2020 7:16,GIF,fitness,positive,70,,,,
16558,d0f8e229-c57e-460c-a08f-59672c606151,want,2/16/2021 16:12,GIF,soccer,positive,70,,,,
16570,d0f8e229-c57e-460c-a08f-59672c606151,want,11/7/2020 21:39,GIF,soccer,positive,70,,,,
16576,6a30164f-28c3-4d10-b928-66585a85cbb5,want,3/4/2021 19:59,GIF,soccer,positive,70,,,,
16580,6a30164f-28c3-4d10-b928-66585a85cbb5,want,8/9/2020 5:06,GIF,soccer,positive,70,,,,
16600,bead7e6d-0e1f-489d-81b2-d006a67b5b33,want,4/17/2021 4:01,GIF,science,positive,70,,,,
16605,bead7e6d-0e1f-489d-81b2-d006a67b5b33,want,3/30/2021 12:01,GIF,science,positive,70,,,,
16619,bead7e6d-0e1f-489d-81b2-d006a67b5b33,want,6/13/2021 0:37,GIF,science,positive,70,,,,
16621,bead7e6d-0e1f-489d-81b2-d006a67b5b33,want,4/23/2021 15:54,GIF,science,positive,70,,,,
16684,273cb565-8c43-428e-bd2b-46ae0c2ae046,want,10/18/2020 20:30,GIF,Animals,positive,70,,,,
16788,79dfc9a4-42c0-42a5-abe4-2b5d3b8a05ab,want,11/6/2020 3:17,GIF,culture,positive,70,,,,
16896,e1792fe6-28e0-49fc-8b01-0e027461d8b5,want,9/20/2020 14:02,GIF,technology,positive,70,,,,
16898,e1792fe6-28e0-49fc-8b01-0e027461d8b5,want,1/11/2021 18:38,GIF,technology,positive,70,,,,
16983,fd0a3090-6b89-4c4e-9192-1aa4db213a3e,want,2/24/2021 17:52,GIF,cooking,positive,70,,,,
16985,fd0a3090-6b89-4c4e-9192-1aa4db213a3e,want,12/31/2020 7:32,GIF,cooking,positive,70,,,,
16998,fd0a3090-6b89-4c4e-9192-1aa4db213a3e,want,6/19/2020 15:17,GIF,cooking,positive,70,,,,
17194,d0c1d7f4-7735-49a9-ab6b-2cdb2338a609,want,8/20/2020 20:02,GIF,travel,positive,70,,,,
17196,d0c1d7f4-7735-49a9-ab6b-2cdb2338a609,want,7/15/2020 19:38,GIF,travel,positive,70,,,,
17205,d0c1d7f4-7735-49a9-ab6b-2cdb2338a609,want,7/21/2020 0:19,GIF,travel,positive,70,,,,
17220,d0c1d7f4-7735-49a9-ab6b-2cdb2338a609,want,2/14/2021 18:43,GIF,travel,positive,70,,,,
17357,7cbe1ddf-f81e-4597-be11-420b4dd815dd,want,9/30/2020 14:14,GIF,technology,positive,70,,,,
17818,3fc1f583-ce7e-4cfe-b891-d16976953fda,want,8/26/2020 22:13,GIF,science,positive,70,,,,
18044,7df08397-b59a-4973-8c62-fc5d4c36c08a,want,4/1/2021 18:03,GIF,veganism,positive,70,,,,
18354,e17bade2-3175-49eb-92f4-7f2eac74147a,want,3/15/2021 17:15,GIF,soccer,positive,70,,,,
18360,e17bade2-3175-49eb-92f4-7f2eac74147a,want,6/15/2021 6:25,GIF,soccer,positive,70,,,,
18365,e17bade2-3175-49eb-92f4-7f2eac74147a,want,12/31/2020 2:52,GIF,soccer,positive,70,,,,
18475,79818849-98f9-4b6b-9be8-4ed4c1ad59a5,want,9/24/2020 13:36,GIF,fitness,positive,70,,,,
18730,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,want,12/19/2020 4:26,GIF,science,positive,70,,,,
18735,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,want,6/6/2021 1:21,GIF,science,positive,70,,,,
19103,fea8d77c-fd0b-4678-868f-fbae567642f3,want,7/29/2020 7:50,GIF,science,positive,70,,,,
19502,6f48fe2b-7c20-4065-8ae9-7bea61275dc7,want,5/13/2021 9:18,GIF,science,positive,70,,,,
19803,8123c0ac-30b0-4a20-bebe-864b3a6b9e9a,want,8/13/2020 23:45,GIF,soccer,positive,70,,,,
19923,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,want,7/10/2020 19:40,GIF,tennis,positive,70,,,,
19934,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,want,3/4/2021 17:47,GIF,tennis,positive,70,,,,
19939,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,want,4/8/2021 20:30,GIF,tennis,positive,70,,,,
20029,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,want,1/17/2021 23:36,GIF,food,positive,70,,,,
20073,4dd4da35-453e-466d-95ca-b1a7710fac1f,want,9/16/2020 12:01,GIF,technology,positive,70,,,,
20088,4dd4da35-453e-466d-95ca-b1a7710fac1f,want,3/10/2021 22:30,GIF,technology,positive,70,,,,
20093,4dd4da35-453e-466d-95ca-b1a7710fac1f,want,4/15/2021 1:07,GIF,technology,positive,70,,,,
20149,1bbfe52f-37e2-4874-8422-161a60b331e1,want,12/2/2020 13:39,GIF,culture,positive,70,,,,
20151,1bbfe52f-37e2-4874-8422-161a60b331e1,want,3/6/2021 17:56,GIF,culture,positive,70,,,,
20404,7cace87f-53ff-40c0-99f5-abbc5b8f86d6,want,10/16/2020 16:50,GIF,cooking,positive,70,,,,
20410,7cace87f-53ff-40c0-99f5-abbc5b8f86d6,want,12/27/2020 20:08,GIF,cooking,positive,70,,,,
20534,a861f7e7-b2f5-4d86-966c-7503c8faaeca,want,11/19/2020 15:05,GIF,Animals,positive,70,,,,
20546,a861f7e7-b2f5-4d86-966c-7503c8faaeca,want,3/30/2021 9:41,GIF,Animals,positive,70,,,,
20550,a861f7e7-b2f5-4d86-966c-7503c8faaeca,want,1/7/2021 8:05,GIF,Animals,positive,70,,,,
20555,a861f7e7-b2f5-4d86-966c-7503c8faaeca,want,11/19/2020 13:52,GIF,Animals,positive,70,,,,
20924,f1836624-ac23-4c4c-a868-ebf3256d6e80,want,10/30/2020 8:25,GIF,cooking,positive,70,,,,
21012,1dec5263-8a54-43fb-bfbe-a388d2919e74,want,9/29/2020 1:55,GIF,food,positive,70,,,,
21014,1dec5263-8a54-43fb-bfbe-a388d2919e74,want,3/11/2021 11:17,GIF,food,positive,70,,,,
21067,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,want,3/11/2021 13:48,GIF,veganism,positive,70,,,,
21084,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,want,6/17/2021 5:15,GIF,veganism,positive,70,,,,
21194,445a06c1-3dea-4129-90eb-2384c0534eb6,want,8/31/2020 1:14,GIF,technology,positive,70,,,,
21230,445a06c1-3dea-4129-90eb-2384c0534eb6,want,10/12/2020 14:21,GIF,technology,positive,70,,,,
21234,abf9ec3b-1d0f-4238-a8f8-137072dab287,want,2/24/2021 2:38,GIF,veganism,positive,70,,,,
21246,abf9ec3b-1d0f-4238-a8f8-137072dab287,want,3/9/2021 22:02,GIF,veganism,positive,70,,,,
